,lisa_night,lisa_morning_peak,lisa_morning_offpeak,lisa_lunch_hours,lisa_afternoon_offpeak,lisa_evening_peak,lisa_evening_offpeak,lisa_late_night
11973,NS,NS,NS,NS,NS,NS,NS,NS
11974,LL,NS,NS,NS,NS,NS,NS,NS
11975,NS,NS,NS,NS,NS,NS,NS,NS
11976,LL,NS,NS,NS,NS,NS,NS,HL
11977,NS,NS,NS,NS,NS,LH,NS,NS
11978,NS,NS,NS,LH,NS,NS,NS,NS
11979,NS,NS,NS,NS,HH,NS,NS,NS
11980,NS,NS,NS,HH,NS,NS,LH,NS
11981,NS,NS,NS,NS,LH,NS,NS,NS
11982,NS,NS,HL,NS,NS,NS,NS,HL
11983,NS,NS,NS,NS,NS,NS,NS,NS
11984,NS,NS,NS,NS,HH,NS,NS,NS
11985,NS,NS,NS,NS,NS,NS,NS,NS
11986,NS,NS,NS,NS,NS,NS,HL,NS
11987,NS,NS,NS,NS,LH,NS,NS,NS
11988,NS,NS,NS,NS,LL,NS,NS,NS
11989,NS,NS,NS,LL,NS,NS,NS,NS
11990,NS,NS,NS,NS,NS,NS,NS,NS
11991,NS,NS,NS,NS,NS,NS,NS,NS
11992,NS,LH,NS,NS,NS,NS,NS,NS
11993,NS,NS,NS,NS,NS,HL,NS,NS
11994,NS,NS,NS,NS,NS,NS,NS,NS
11995,NS,NS,NS,LH,NS,NS,NS,NS
11996,NS,NS,NS,NS,NS,NS,NS,NS
11997,NS,NS,NS,NS,NS,NS,NS,NS
11998,NS,NS,NS,NS,NS,NS,NS,NS
11999,NS,NS,NS,LH,NS,NS,NS,NS
12000,HL,NS,NS,NS,NS,NS,NS,NS
12001,NS,NS,NS,NS,LL,NS,NS,NS
12002,NS,NS,NS,NS,NS,NS,NS,NS
12003,NS,NS,NS,NS,NS,NS,NS,NS
12004,NS,NS,NS,NS,HL,NS,NS,NS
12005,NS,NS,NS,NS,NS,NS,NS,NS
12006,NS,NS,HL,NS,NS,NS,LH,NS
12007,NS,NS,NS,HH,NS,NS,NS,NS
12008,NS,NS,NS,NS,NS,NS,NS,NS
12009,NS,HH,NS,NS,NS,NS,NS,NS
12010,NS,NS,NS,NS,NS,NS,NS,NS
12011,NS,NS,NS,NS,NS,NS,NS,NS
12012,NS,NS,NS,NS,HH,NS,NS,NS
12013,NS,NS,NS,NS,NS,NS,NS,NS
12014,NS,NS,NS,NS,NS,LH,NS,NS
12015,NS,NS,NS,LL,NS,LH,LH,HL
12016,NS,NS,HL,NS,NS,NS,NS,NS
12017,NS,NS,HH,NS,NS,NS,NS,NS
12018,NS,NS,LH,NS,LH,NS,NS,NS
12019,NS,NS,LL,NS,NS,NS,NS,NS
12020,NS,NS,NS,NS,NS,NS,NS,NS
12021,NS,NS,NS,NS,NS,NS,NS,LL
12022,NS,NS,NS,NS,NS,NS,NS,NS
12023,NS,NS,NS,NS,NS,NS,NS,NS
12024,NS,NS,NS,NS,LL,NS,NS,NS
12025,NS,NS,LH,NS,NS,LH,NS,NS
12026,NS,NS,NS,NS,NS,NS,NS,LH
12027,NS,NS,LL,NS,NS,NS,LL,NS
12028,NS,LH,NS,NS,NS,NS,NS,NS
12029,NS,NS,NS,NS,NS,NS,NS,NS
12030,NS,NS,LH,NS,NS,LH,NS,NS
12031,NS,NS,NS,NS,NS,NS,NS,NS
12032,NS,NS,NS,NS,NS,NS,NS,NS
12033,NS,NS,LL,NS,NS,NS,HL,NS
12034,NS,NS,NS,NS,NS,NS,NS,NS
12035,NS,NS,NS,NS,NS,NS,NS,NS
12036,NS,NS,NS,NS,NS,NS,NS,NS
12037,NS,NS,NS,NS,NS,NS,NS,NS
12038,NS,NS,LH,NS,HH,HH,NS,NS
12039,NS,NS,NS,NS,NS,NS,NS,NS
12040,NS,NS,NS,NS,NS,LH,NS,NS
12041,NS,NS,NS,NS,NS,NS,NS,NS
12042,NS,NS,NS,NS,NS,NS,NS,LL
12043,NS,NS,NS,NS,NS,LH,NS,NS
12044,NS,NS,NS,NS,NS,NS,NS,NS
12045,NS,NS,NS,NS,NS,NS,NS,NS
12046,NS,NS,NS,HH,NS,NS,NS,NS
12047,NS,HL,NS,NS,NS,NS,HL,HH
12048,LH,NS,NS,NS,NS,LH,NS,NS
12049,NS,NS,NS,NS,NS,NS,NS,NS
12050,NS,NS,NS,NS,NS,LL,HH,NS
12051,NS,NS,NS,NS,NS,NS,NS,NS
12052,NS,NS,NS,LL,NS,NS,NS,NS
12053,NS,NS,NS,HL,NS,NS,LL,NS
12054,NS,NS,NS,NS,NS,NS,NS,NS
12055,NS,NS,NS,NS,NS,NS,NS,NS
12056,NS,NS,NS,NS,NS,NS,NS,NS
12057,NS,NS,NS,NS,NS,NS,NS,NS
12058,NS,NS,NS,NS,NS,NS,LH,NS
12059,HH,NS,NS,NS,NS,NS,NS,NS
12060,NS,NS,NS,NS,NS,NS,NS,NS
12061,NS,NS,NS,NS,NS,NS,NS,NS
12062,NS,NS,NS,NS,NS,NS,NS,NS
12063,NS,NS,HH,LH,LH,NS,NS,NS
12064,NS,NS,NS,LH,NS,NS,NS,NS
12065,NS,NS,NS,NS,LL,NS,LH,NS
12066,NS,NS,NS,NS,LL,NS,NS,NS
12067,NS,NS,NS,LH,NS,NS,NS,NS
12068,LH,NS,NS,NS,HH,NS,NS,NS
12069,NS,NS,NS,NS,NS,NS,LH,NS
12070,LL,NS,NS,NS,NS,NS,NS,NS
12071,NS,NS,NS,NS,NS,NS,NS,NS
12072,NS,NS,NS,NS,NS,NS,NS,NS
12073,HH,NS,NS,NS,NS,NS,NS,NS
12074,NS,NS,NS,NS,NS,NS,NS,NS
12075,NS,NS,NS,NS,NS,NS,NS,NS
12076,NS,NS,NS,NS,HH,LH,NS,HL
12077,NS,NS,NS,NS,NS,NS,NS,NS
12078,NS,NS,NS,NS,NS,NS,NS,NS
12079,NS,NS,NS,NS,NS,NS,NS,NS
12080,HL,NS,NS,NS,NS,HL,NS,NS
12081,NS,NS,NS,NS,NS,NS,LH,NS
12082,NS,NS,NS,NS,NS,NS,NS,NS
12083,NS,NS,NS,NS,NS,NS,NS,NS
12084,NS,NS,NS,NS,NS,HL,NS,NS
12085,NS,LL,NS,NS,NS,NS,NS,NS
12086,NS,NS,NS,NS,NS,HH,NS,NS
12087,NS,NS,NS,NS,LL,NS,NS,NS
12088,NS,NS,NS,NS,NS,NS,NS,NS
12089,HH,NS,NS,NS,NS,NS,NS,NS
12090,NS,NS,NS,NS,NS,NS,NS,HH
12091,NS,NS,HL,NS,HL,NS,NS,NS
12092,NS,NS,NS,NS,NS,NS,NS,NS
12093,NS,NS,HH,HH,NS,NS,NS,NS
12094,LH,HH,HH,NS,NS,LH,NS,NS
12095,HH,HH,NS,NS,NS,NS,NS,NS
12096,NS,NS,NS,NS,NS,NS,NS,NS
12097,NS,NS,NS,NS,NS,HL,LL,NS
12098,NS,NS,NS,NS,NS,NS,NS,NS
12099,NS,NS,NS,LH,NS,NS,NS,NS
12100,NS,NS,NS,NS,NS,NS,NS,NS
12101,LL,NS,NS,NS,NS,NS,NS,NS
12102,NS,NS,NS,NS,NS,NS,NS,HL
12103,NS,NS,NS,NS,NS,NS,NS,LL
12104,NS,NS,NS,NS,NS,NS,LL,NS
12105,NS,NS,NS,NS,NS,NS,NS,NS
12106,NS,NS,NS,NS,NS,NS,NS,NS
12107,NS,NS,NS,NS,HH,NS,NS,NS
12108,NS,NS,HH,NS,NS,NS,NS,NS
12109,NS,NS,HH,HH,NS,NS,NS,NS
12110,NS,NS,NS,NS,NS,NS,NS,LL
12111,NS,NS,NS,NS,NS,NS,NS,NS
12112,NS,NS,NS,NS,NS,NS,NS,NS
12113,NS,NS,NS,NS,NS,NS,NS,NS
12114,NS,NS,NS,NS,NS,LH,NS,NS
12115,NS,NS,NS,NS,NS,NS,NS,LH
12116,NS,NS,NS,NS,NS,NS,NS,NS
12117,NS,NS,NS,LH,LH,NS,NS,NS
12118,NS,NS,NS,NS,NS,NS,NS,NS
12119,NS,NS,NS,NS,NS,NS,NS,NS
12120,NS,NS,LL,NS,LH,NS,NS,NS
12121,LL,NS,HL,NS,NS,NS,NS,NS
12122,NS,HH,NS,NS,NS,NS,NS,LH
12123,NS,NS,NS,NS,NS,NS,NS,NS
12124,NS,NS,NS,NS,NS,NS,NS,HL
12125,LH,NS,NS,NS,LH,NS,NS,NS
12126,NS,NS,NS,LH,NS,NS,NS,HH
12127,NS,NS,LH,NS,NS,LH,NS,NS
12128,NS,LL,NS,NS,NS,NS,NS,NS
12129,LH,NS,NS,NS,LH,NS,NS,NS
12130,NS,NS,NS,NS,NS,NS,NS,NS
12131,NS,NS,NS,NS,NS,NS,NS,NS
12132,NS,NS,NS,NS,NS,NS,NS,NS
12133,NS,NS,NS,NS,NS,NS,NS,NS
12134,NS,NS,NS,LL,NS,NS,NS,NS
12135,NS,NS,HH,NS,NS,NS,NS,NS
12136,NS,NS,NS,NS,LH,NS,NS,NS
12137,NS,NS,NS,NS,NS,NS,NS,NS
12138,NS,NS,NS,NS,NS,NS,NS,NS
12139,NS,NS,NS,NS,NS,LH,NS,NS
12140,NS,NS,NS,NS,NS,NS,NS,NS
12141,NS,NS,NS,NS,NS,NS,NS,NS
12142,NS,NS,NS,HL,NS,NS,NS,NS
12143,HL,NS,NS,NS,NS,NS,NS,NS
12144,NS,NS,NS,NS,NS,NS,NS,NS
12145,NS,NS,NS,NS,NS,NS,NS,NS
12146,NS,NS,HH,NS,NS,NS,NS,NS
12147,NS,NS,LL,NS,NS,NS,NS,NS
12148,NS,LH,LH,NS,NS,LH,NS,NS
12149,NS,NS,NS,NS,NS,NS,NS,NS
12150,LH,NS,HH,NS,NS,NS,NS,NS
12151,NS,NS,NS,NS,NS,NS,NS,NS
12152,NS,NS,NS,NS,NS,NS,NS,NS
12153,NS,NS,LL,NS,NS,NS,NS,NS
12154,NS,NS,NS,NS,NS,NS,NS,LL
12155,NS,NS,NS,NS,LH,LH,LH,NS
12156,HH,NS,NS,NS,NS,NS,NS,NS
12157,NS,NS,NS,NS,NS,LH,NS,NS
12158,NS,NS,LH,NS,HH,NS,LH,NS
12159,NS,NS,NS,NS,NS,LL,NS,NS
12160,NS,NS,NS,NS,NS,NS,NS,NS
12161,NS,LL,NS,NS,HL,NS,NS,NS
12162,NS,NS,NS,NS,NS,HL,NS,HH
12163,LL,NS,NS,NS,NS,NS,NS,NS
12164,NS,NS,NS,NS,NS,NS,NS,NS
12165,LL,NS,NS,NS,NS,NS,NS,NS
12166,NS,LH,NS,NS,LH,NS,NS,NS
12167,NS,NS,HL,NS,NS,NS,NS,NS
12168,NS,NS,NS,NS,NS,NS,NS,NS
12169,NS,NS,NS,NS,NS,NS,NS,NS
12170,NS,NS,NS,NS,NS,NS,NS,NS
12171,NS,NS,NS,NS,NS,NS,NS,NS
12172,NS,NS,NS,NS,NS,NS,NS,NS
12173,NS,NS,NS,NS,NS,LH,NS,NS
12174,NS,NS,NS,NS,NS,NS,NS,NS
12175,HL,HL,NS,NS,NS,NS,NS,NS
12176,NS,LL,NS,NS,LH,NS,NS,NS
12177,NS,NS,NS,NS,NS,NS,NS,NS
12178,NS,NS,NS,NS,NS,NS,NS,NS
12179,NS,NS,NS,NS,NS,NS,LH,NS
12180,NS,NS,NS,NS,LL,NS,NS,NS
12181,HL,NS,NS,NS,NS,NS,NS,NS
12182,NS,NS,NS,NS,NS,LL,NS,NS
12183,NS,NS,NS,NS,HH,NS,NS,NS
12184,NS,NS,LL,NS,NS,NS,NS,NS
12185,NS,NS,NS,NS,HL,NS,NS,NS
12186,NS,NS,NS,NS,NS,NS,NS,NS
12187,NS,NS,NS,HL,NS,NS,NS,NS
12188,NS,NS,NS,NS,NS,NS,NS,NS
12189,LL,NS,LL,NS,LL,HL,LL,NS
12190,NS,NS,NS,NS,NS,NS,NS,NS
12191,NS,NS,NS,NS,LL,NS,NS,NS
12192,HL,NS,HL,NS,NS,NS,NS,NS
12193,NS,NS,NS,NS,NS,NS,NS,NS
12194,NS,NS,LH,NS,LH,LH,NS,NS
12195,NS,NS,NS,NS,NS,LH,NS,NS
12196,NS,NS,NS,NS,NS,HH,NS,NS
12197,NS,HH,NS,NS,NS,NS,NS,NS
12198,HL,NS,NS,NS,NS,NS,HL,NS
12199,NS,NS,NS,NS,NS,NS,NS,NS
12200,NS,NS,NS,NS,LH,NS,NS,NS
12201,NS,NS,LL,NS,NS,NS,LL,NS
12202,NS,NS,NS,NS,NS,NS,NS,NS
12203,NS,NS,NS,LH,NS,NS,NS,NS
12204,NS,NS,NS,NS,NS,NS,NS,NS
12205,NS,NS,NS,NS,NS,NS,NS,NS
12206,NS,NS,NS,NS,NS,HH,NS,LL
12207,NS,NS,NS,NS,NS,LH,NS,NS
12208,NS,NS,NS,NS,NS,NS,NS,NS
12209,NS,NS,NS,NS,NS,NS,NS,HL
12210,NS,NS,NS,NS,HH,LH,NS,NS
12211,NS,NS,NS,NS,NS,NS,NS,NS
12212,NS,NS,NS,NS,NS,NS,LH,NS
12213,NS,LH,NS,HH,NS,NS,NS,NS
12214,NS,NS,NS,NS,NS,NS,NS,NS
12215,NS,NS,NS,NS,NS,NS,NS,NS
12216,NS,NS,NS,NS,NS,NS,NS,NS
12217,NS,NS,NS,NS,LH,NS,NS,NS
12218,NS,NS,NS,NS,NS,NS,NS,NS
12219,NS,NS,NS,NS,NS,NS,NS,NS
12220,NS,NS,NS,NS,NS,LH,NS,NS
12221,NS,NS,HL,NS,NS,NS,NS,NS
12222,NS,NS,NS,NS,NS,LH,NS,NS
12223,NS,NS,NS,NS,NS,NS,NS,NS
12224,NS,NS,NS,NS,NS,NS,NS,NS
12225,NS,NS,NS,NS,NS,NS,NS,NS
12226,NS,NS,LL,NS,NS,NS,NS,NS
12227,NS,NS,NS,LH,LH,NS,NS,NS
12228,NS,LL,NS,NS,NS,NS,NS,LH
12229,NS,NS,NS,NS,NS,NS,NS,NS
12230,NS,NS,NS,NS,LL,NS,NS,NS
12231,NS,NS,NS,NS,NS,NS,NS,NS
12232,NS,NS,NS,NS,NS,NS,NS,NS
12233,NS,NS,NS,NS,NS,NS,NS,NS
12234,NS,NS,NS,NS,NS,NS,NS,NS
12235,NS,NS,NS,NS,NS,NS,NS,NS
12236,NS,NS,NS,NS,NS,NS,NS,NS
12237,NS,NS,HH,NS,NS,NS,NS,NS
12238,NS,NS,NS,NS,NS,HH,NS,NS
12239,LH,NS,NS,NS,NS,NS,NS,NS
12240,NS,NS,NS,NS,NS,NS,NS,HH
12241,NS,NS,LH,NS,NS,NS,NS,HL
12242,NS,NS,NS,NS,NS,NS,HL,HL
12243,NS,NS,NS,LH,NS,NS,NS,NS
12244,NS,NS,LL,NS,LL,NS,NS,NS
12245,NS,NS,NS,NS,LH,NS,NS,NS
12246,NS,LH,NS,LH,NS,NS,NS,NS
12247,NS,NS,HL,NS,LL,NS,NS,NS
12248,NS,NS,LL,LL,NS,NS,NS,NS
12249,NS,NS,NS,NS,NS,NS,NS,NS
12250,NS,NS,NS,NS,NS,NS,LH,NS
12251,HL,NS,NS,NS,NS,NS,NS,NS
12252,NS,NS,NS,LH,NS,NS,NS,LL
12253,LH,NS,NS,NS,NS,NS,LH,NS
12254,NS,NS,NS,NS,LL,NS,NS,NS
12255,NS,NS,NS,NS,NS,NS,NS,NS
12256,NS,LH,NS,NS,NS,NS,NS,NS
12257,NS,NS,NS,NS,NS,NS,NS,NS
12258,NS,NS,NS,LH,NS,NS,NS,NS
12259,NS,NS,NS,NS,NS,NS,NS,NS
12260,NS,NS,NS,NS,NS,NS,NS,NS
12261,NS,NS,NS,NS,HH,NS,NS,NS
12262,NS,NS,NS,NS,NS,NS,NS,NS
12263,NS,NS,NS,NS,NS,NS,NS,NS
12264,NS,NS,NS,NS,NS,NS,NS,LH
12265,NS,LL,NS,NS,NS,NS,NS,NS
12266,NS,NS,LL,NS,NS,NS,NS,NS
12267,NS,NS,HH,NS,NS,NS,NS,NS
12268,NS,NS,NS,NS,NS,LL,NS,NS
12269,NS,LL,NS,NS,HL,NS,NS,NS
12270,NS,NS,NS,NS,NS,NS,NS,NS
12271,NS,NS,NS,NS,NS,NS,NS,NS
12272,NS,NS,NS,NS,NS,NS,NS,NS
12273,NS,NS,NS,NS,LL,NS,NS,NS
12274,NS,NS,NS,HH,NS,LH,NS,NS
12275,NS,LL,NS,NS,HL,NS,NS,LL
12276,NS,NS,NS,NS,NS,NS,NS,NS
12277,LL,NS,NS,NS,NS,NS,NS,NS
12278,NS,NS,NS,LH,NS,LH,NS,HH
12279,NS,NS,NS,NS,NS,LH,NS,NS
12280,NS,NS,LL,NS,HL,NS,NS,NS
12281,NS,NS,NS,NS,NS,NS,NS,NS
12282,NS,NS,NS,NS,NS,NS,NS,NS
12283,LL,NS,LL,NS,LL,NS,NS,LL
12284,NS,NS,NS,NS,NS,NS,NS,NS
12285,NS,NS,NS,NS,NS,NS,NS,NS
12286,NS,NS,NS,NS,NS,NS,NS,NS
12287,NS,NS,NS,NS,NS,NS,NS,NS
12288,NS,NS,NS,NS,NS,NS,NS,NS
12289,NS,NS,NS,NS,NS,NS,NS,NS
12290,NS,NS,NS,NS,NS,NS,NS,NS
12291,NS,NS,NS,NS,NS,NS,NS,NS
12292,NS,NS,NS,NS,NS,NS,NS,NS
12293,NS,NS,NS,NS,NS,NS,NS,NS
12294,NS,NS,NS,NS,NS,LL,NS,LH
12295,HL,NS,NS,NS,NS,NS,NS,NS
12296,NS,NS,NS,NS,NS,NS,NS,LH
12297,NS,NS,NS,NS,NS,NS,NS,NS
12298,NS,NS,NS,NS,HL,NS,NS,NS
12299,NS,NS,NS,NS,NS,NS,HH,NS
12300,NS,NS,NS,NS,NS,NS,NS,NS
12301,NS,NS,NS,NS,NS,NS,NS,NS
12302,NS,NS,NS,NS,NS,NS,NS,NS
12303,NS,NS,NS,NS,NS,NS,NS,NS
12304,NS,NS,NS,NS,NS,NS,NS,NS
12305,NS,NS,NS,NS,NS,NS,NS,NS
12306,NS,NS,NS,NS,LL,NS,NS,NS
12307,NS,NS,NS,NS,NS,NS,LH,LL
12308,NS,LH,NS,NS,NS,NS,NS,NS
12309,NS,NS,NS,NS,NS,NS,NS,NS
12310,NS,NS,NS,NS,NS,NS,LL,NS
12311,NS,NS,NS,NS,NS,NS,NS,LH
12312,NS,NS,NS,HH,HH,LH,NS,NS
12313,NS,NS,NS,LL,NS,NS,NS,NS
12314,NS,LH,LH,NS,NS,NS,NS,NS
12315,NS,NS,NS,NS,NS,NS,NS,NS
12316,NS,HH,NS,NS,NS,NS,NS,NS
12317,NS,NS,NS,NS,NS,NS,NS,NS
12318,NS,NS,NS,NS,NS,NS,NS,NS
12319,NS,NS,LL,LL,NS,NS,NS,LL
12320,NS,NS,NS,NS,NS,NS,NS,NS
12321,NS,NS,NS,NS,NS,NS,NS,NS
12322,NS,HL,LL,LL,NS,LL,NS,NS
12323,NS,NS,NS,NS,NS,LL,NS,NS
12324,HH,NS,LH,NS,LL,NS,NS,LH
12325,NS,NS,NS,NS,NS,NS,HH,NS
12326,NS,NS,NS,NS,NS,HL,NS,NS
12327,NS,NS,NS,NS,NS,NS,NS,NS
12328,NS,NS,NS,NS,NS,NS,NS,NS
12329,NS,NS,NS,NS,NS,NS,NS,NS
12330,NS,NS,NS,HH,LH,NS,NS,NS
12331,NS,NS,LH,NS,NS,NS,NS,NS
12332,NS,NS,NS,NS,NS,NS,HH,NS
12333,NS,NS,NS,NS,NS,HH,LH,NS
12334,NS,LH,NS,NS,NS,NS,NS,NS
12335,NS,NS,NS,NS,NS,NS,NS,LH
12336,NS,NS,NS,NS,NS,LL,NS,NS
12337,NS,NS,NS,NS,NS,NS,NS,NS
12338,HL,NS,NS,HL,NS,NS,NS,HL
12339,NS,LH,NS,LL,NS,NS,NS,NS
12340,NS,NS,LL,LL,NS,HL,NS,NS
12341,NS,NS,NS,NS,NS,NS,NS,HL
12342,NS,NS,NS,NS,NS,LL,NS,NS
12343,NS,NS,NS,NS,NS,NS,HL,HL
12344,NS,NS,NS,NS,LH,NS,LH,NS
12345,NS,NS,NS,NS,NS,NS,NS,NS
12346,NS,NS,NS,NS,NS,HH,NS,NS
12347,NS,NS,NS,NS,NS,NS,NS,NS
12348,LL,NS,NS,NS,NS,NS,NS,NS
12349,NS,NS,NS,NS,NS,NS,LL,NS
12350,NS,NS,NS,NS,NS,NS,LL,HL
12351,NS,NS,NS,NS,NS,NS,NS,NS
12352,NS,NS,NS,NS,NS,NS,NS,NS
12353,NS,NS,NS,NS,NS,NS,NS,NS
12354,NS,NS,NS,NS,NS,NS,NS,NS
12355,NS,LL,NS,LL,NS,NS,NS,NS
12356,NS,NS,NS,NS,NS,NS,NS,NS
12357,NS,NS,NS,NS,NS,NS,LH,NS
12358,NS,NS,NS,NS,NS,NS,NS,NS
12359,NS,NS,NS,LL,NS,NS,NS,NS
12360,NS,NS,NS,NS,NS,NS,NS,NS
12361,NS,NS,NS,NS,LH,NS,NS,NS
12362,NS,NS,NS,NS,LH,NS,NS,LL
12363,NS,NS,LL,NS,HL,NS,NS,NS
12364,NS,NS,NS,NS,HH,LH,HL,NS
12365,LL,NS,LL,NS,HL,NS,NS,NS
12366,NS,NS,NS,NS,NS,NS,HL,NS
12367,NS,NS,NS,LL,NS,NS,NS,NS
12368,LH,NS,LL,NS,NS,NS,NS,NS
12369,NS,NS,NS,NS,NS,NS,LL,NS
12370,NS,NS,NS,NS,HH,NS,NS,NS
12371,NS,NS,NS,NS,NS,NS,NS,NS
12372,NS,LL,NS,NS,HH,NS,NS,NS
12373,NS,NS,NS,NS,NS,NS,NS,NS
12374,NS,NS,NS,NS,NS,NS,NS,NS
12375,NS,NS,NS,NS,NS,LH,NS,NS
12376,NS,NS,NS,HH,NS,NS,NS,NS
12377,NS,NS,NS,NS,NS,LH,NS,NS
12378,NS,NS,NS,NS,LL,NS,NS,NS
12379,NS,NS,NS,NS,NS,NS,LH,NS
12380,NS,NS,NS,NS,NS,NS,NS,NS
12381,NS,NS,NS,NS,NS,NS,NS,NS
12382,NS,NS,NS,NS,NS,NS,NS,NS
12383,NS,NS,NS,NS,NS,NS,NS,NS
12384,NS,NS,NS,NS,NS,NS,NS,NS
12385,NS,NS,NS,NS,NS,NS,NS,NS
12386,NS,NS,NS,NS,NS,NS,NS,NS
12387,NS,NS,NS,NS,NS,HH,LH,NS
12388,NS,NS,NS,LH,NS,LL,NS,NS
12389,NS,NS,NS,NS,NS,NS,NS,NS
12390,NS,NS,NS,NS,NS,NS,NS,NS
12391,NS,NS,NS,NS,NS,NS,NS,NS
12392,HL,HL,NS,NS,NS,NS,NS,NS
12393,NS,NS,NS,NS,NS,NS,NS,NS
12394,NS,LH,LH,LH,NS,NS,NS,NS
12395,NS,NS,NS,LH,NS,NS,NS,NS
12396,NS,NS,NS,NS,NS,HH,NS,NS
12397,NS,NS,NS,NS,NS,NS,NS,NS
12398,NS,NS,NS,NS,NS,NS,NS,NS
12399,NS,NS,NS,NS,NS,NS,NS,NS
12400,NS,NS,NS,HL,NS,NS,NS,NS
12401,NS,NS,NS,NS,NS,LL,NS,NS
12402,HL,NS,LL,NS,HL,NS,NS,NS
12403,NS,NS,LL,NS,NS,NS,LL,NS
12404,NS,NS,NS,NS,NS,LL,NS,NS
12405,NS,NS,NS,NS,NS,NS,NS,NS
12406,LL,NS,NS,LL,NS,NS,NS,NS
12407,NS,NS,NS,NS,NS,NS,NS,NS
12408,NS,NS,NS,NS,NS,HL,NS,NS
12409,NS,NS,NS,NS,NS,NS,NS,NS
12410,NS,NS,NS,NS,NS,NS,NS,NS
12411,NS,NS,NS,LH,NS,NS,NS,HL
12412,NS,LL,NS,NS,LL,NS,NS,NS
12413,NS,NS,HH,NS,NS,NS,HH,NS
12414,NS,NS,NS,NS,NS,NS,NS,NS
12415,NS,NS,NS,NS,NS,NS,NS,NS
12416,NS,NS,LL,NS,NS,NS,NS,NS
12417,NS,NS,NS,NS,NS,NS,NS,NS
12418,NS,NS,NS,NS,LL,NS,NS,NS
12419,NS,NS,NS,NS,NS,LL,NS,NS
12420,LH,NS,NS,NS,NS,NS,NS,LH
12421,NS,NS,NS,NS,NS,NS,NS,NS
12422,NS,NS,NS,NS,NS,NS,NS,NS
12423,NS,NS,NS,NS,LH,NS,NS,HL
12424,NS,NS,NS,NS,NS,NS,NS,NS
12425,NS,NS,NS,NS,NS,NS,HL,NS
12426,NS,NS,LH,NS,NS,NS,NS,NS
12427,NS,NS,NS,NS,NS,NS,NS,NS
12428,NS,NS,NS,NS,NS,NS,NS,NS
12429,NS,NS,NS,NS,NS,NS,NS,NS
12430,NS,NS,NS,NS,NS,NS,NS,NS
12431,NS,NS,NS,NS,NS,NS,NS,NS
12432,NS,NS,LL,NS,NS,NS,NS,NS
12433,NS,NS,NS,HL,NS,NS,NS,NS
12434,NS,NS,NS,NS,LH,NS,LH,NS
12435,NS,NS,NS,LH,NS,NS,NS,NS
12436,LH,NS,NS,NS,NS,NS,NS,NS
12437,NS,NS,NS,NS,NS,LH,NS,LH
12438,NS,LL,NS,NS,NS,NS,NS,NS
12439,HH,NS,NS,NS,NS,NS,NS,LH
12440,NS,NS,NS,NS,NS,NS,NS,NS
12441,NS,NS,NS,NS,NS,NS,NS,NS
12442,NS,NS,LL,NS,NS,NS,NS,NS
12443,NS,NS,NS,NS,NS,NS,NS,NS
12444,NS,NS,NS,NS,NS,NS,NS,NS
12445,NS,NS,NS,NS,LH,NS,NS,NS
12446,LL,NS,NS,NS,LL,NS,NS,NS
12447,NS,NS,LL,NS,NS,NS,NS,NS
12448,NS,LH,LH,LH,LH,NS,NS,NS
12449,LH,NS,NS,NS,NS,HL,NS,LH
12450,NS,NS,NS,NS,NS,HH,NS,NS
12451,NS,NS,NS,NS,LL,NS,NS,NS
12452,NS,NS,NS,NS,NS,NS,NS,NS
12453,NS,NS,NS,NS,NS,NS,NS,NS
12454,NS,NS,NS,NS,NS,NS,NS,NS
12455,NS,NS,NS,NS,NS,NS,NS,NS
12456,NS,NS,NS,LL,LL,NS,NS,NS
12457,NS,NS,NS,NS,NS,HH,NS,NS
12458,NS,NS,NS,NS,NS,NS,NS,NS
12459,LH,NS,NS,NS,NS,NS,NS,NS
12460,NS,LH,NS,NS,NS,NS,NS,HL
12461,NS,NS,NS,NS,NS,NS,LL,HL
12462,NS,HL,NS,NS,NS,NS,NS,NS
12463,NS,NS,NS,NS,NS,NS,NS,NS
12464,LH,NS,NS,NS,NS,NS,LH,NS
12465,NS,NS,NS,NS,LL,NS,NS,NS
12466,NS,NS,NS,NS,NS,NS,NS,NS
12467,NS,NS,NS,NS,NS,NS,NS,NS
12468,NS,NS,NS,LL,LL,NS,HL,NS
12469,NS,NS,LH,NS,NS,LH,NS,LH
12470,NS,NS,NS,NS,NS,NS,HL,NS
12471,NS,LH,NS,NS,NS,NS,LH,NS
12472,NS,NS,NS,NS,NS,NS,LH,NS
12473,NS,NS,NS,NS,NS,NS,NS,LL
12474,NS,NS,NS,NS,NS,NS,NS,NS
12475,NS,NS,NS,NS,NS,NS,NS,NS
12476,NS,NS,NS,NS,NS,NS,NS,LL
12477,NS,NS,LL,NS,LL,NS,NS,NS
12478,NS,NS,NS,NS,NS,LL,LL,NS
12479,NS,NS,NS,NS,NS,NS,NS,NS
12480,NS,HL,NS,NS,NS,NS,NS,NS
12481,NS,LH,LH,LH,NS,NS,NS,NS
12482,NS,NS,NS,NS,NS,NS,NS,LL
12483,LL,NS,NS,NS,NS,NS,NS,NS
12484,NS,NS,NS,NS,NS,NS,NS,NS
12485,NS,NS,NS,NS,NS,NS,NS,NS
12486,NS,NS,NS,NS,NS,NS,NS,NS
12487,NS,NS,NS,NS,LH,NS,NS,NS
