segment_id,betweenness,closeness,match_dist
1302737893_64695860_64695858_0,0.04165143984220907,9.341327292961948e-05,9.63711969819935e-05
1341230861_259147064_259146854_0,0.0005141143984220908,8.004069888480246e-05,0.0
1348732758_12475932642_79768525_0,0.0031108165680473372,9.242564776525651e-05,0.00022035054590595026
1348734229_5547172667_2479836920_0,0.0007886390532544379,5.961019696695088e-05,0.0
1348734232_7290724330_7290744762_0,0.010952804733727811,8.859792469674897e-05,0.0
1352322239_444427132_5450062989_0,0.024270169625246547,7.197445228517459e-05,0.0
1352322241_1634599883_5611350146_0,0.0003363155818540434,5.4783107720348504e-05,0.0
1364428028_7298388753_9465414956_0,0.0005651755424063116,9.113766873062402e-05,0.0
1364428028_9465414927_9465414953_0,9.92189349112426e-05,8.987643147828522e-05,0.0
1381856066_5474957082_8574320255_0,0.09788534911242604,8.378890549769704e-05,0.0
1387986556_7300920352_12848662364_0,1.0130177514792899e-05,8.653907557645686e-05,0.0
1394860502_79430618_79430619_0,6.084418145956608e-05,8.794713500957714e-05,0.0
1413612940_12991059013_12991059026_0,1.5747534516765285e-05,8.812664795804555e-05,0.0
1444229476_5426043293_5426043297_0,1.5747534516765285e-05,9.347430327041532e-05,0.0
1446362425_7301351648_7699005292_0,0.016280836291913216,8.662487766338269e-05,0.0
1447295795_7048215518_13279000767_0,0.007781049309664694,9.305826382155172e-05,0.0
1447853724_257883236_13284311659_0,4.411834319526627e-05,9.3989226903629e-05,5.7004934378931424e-05
1447853727_7290191031_13284311660_0,0.0005745167652859961,9.384620109203007e-05,1.3023372190212237e-09
1447926165_257678385_1287680773_0,0.0064194714003944775,8.859439787853811e-05,0.0
1450441107_13302944528_5397499902_0,0.00024725838264299805,8.811022826200624e-05,0.0
1450441107_5397499902_13302944527_0,0.00034849704142011833,8.812662897348365e-05,0.0
1473275473_5955760295_10091258771_0,1.4232741617357001e-05,5.7508600294524666e-05,0.0
150561776_5471961305_5890267155_0,0.03483259960552268,6.59278741475951e-05,0.0
150561892_5477019292_5611350357_0,0.00023394082840236686,5.138833016762457e-05,0.0
161143262_257678146_257678149_0,0.0004693333333333333,9.136260281854963e-05,0.0
161143262_257678149_1282152213_0,0.007381585798816568,9.110664845655191e-05,0.0
161143264_257882940_5428323886_0,0.003995171597633136,9.135874561505408e-05,0.0
161147482_257679947_9217711015_0,0.005280094674556213,8.728331053320821e-05,0.0
161312811_1525679987_1733036332_0,5.7656804733727814e-05,7.337432479928178e-05,0.0
161312820_257681577_4177956375_0,0.03366646153846154,9.010113495690731e-05,0.0
161318431_1733094441_257681327_0,0.001262516765285996,9.243038581101265e-05,4.590170602665455e-05
162933021_9152103473_1747249489_0,0.0009353846153846154,7.532975131305899e-05,0.0
166613162_1780498205_7436372084_0,0.0015686311637080868,8.457515043643547e-05,0.0
166614900_1780515395_1780515392_0,0.0018806785009861933,7.411184210905962e-05,0.0
174466953_2352983867_2352983865_0,0.0008469270216962525,8.786066451133267e-05,0.0
174884368_3372746711_79424407_0,0.017561783037475347,8.588776703319338e-05,5.0954708203592626e-05
174884368_79424407_79424408_0,0.023593688362919134,8.583743443944404e-05,0.0
174889368_79416355_257554823_0,8.886785009861933e-05,8.726577108145755e-05,0.0
175283520_257678730_259403572_0,0.07245989743589744,9.072827042134403e-05,4.5386034360451335e-06
